zona,distrito,provincia,canton,parroquia,tipo_educacion,amie,institucion,sostenimiento,jurisdiccion,regimen,zona_inec,nivel_educacion,nro_niños_iniciales,aux_año_dotacion,aux_t_ie,md_año_dotacion,md_paralelos,md_monto_usd,m_año_dotacion,m_tipo_ambiente,m_monto_usd,je_año_dotacion,je_cantidad,je_monto_usd,aux_ie_material,latitud,longitud
5,24D01,SANTA ELENA,SANTA ELENA,COLONCHE,Ordinario,24H00091,ESCUELA DE EDUCACION BASICA AURELIO CARRERA CALVO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,35,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-1.961694652,-80.65522252
5,24D01,SANTA ELENA,SANTA ELENA,COLONCHE,Ordinario,24H00096,ESCUELA DE EDUCACION BASICA CARLOS JULIO AROSEMENA MONRROY,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,9,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.133566852,-80.60547421
5,24D01,SANTA ELENA,SANTA ELENA,COLONCHE,Ordinario,24H00101,UNIDAD EDUCATIVA FRANCISCO PIZARRO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,64,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.05731895,-80.73424545
5,24D01,SANTA ELENA,SANTA ELENA,COLONCHE,Ordinario,24H00107,ESCUELA DE EDUCACION BASICA PRESIDENTE LIZARDO GARCÍA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,35,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.020049927,-80.67069144
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00114,ESCUELA DE EDUCACION BASICA JOSE MARTINEZ COBO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,86,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-2.401458411,-80.68123323
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00115,ESCUELA DE EDUCACION BASICA MARGOTH SANTISTEVAN DE SAN LUCAS,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,63,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.357592671,-80.65695008
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00117,UNIDAD EDUCATIVA ELISA AYALA GONZALEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,47,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.307595989,-80.28587758
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00118,ESCUELA DE EDUCACION BASICA ROBERTO ALEJANDRO NARVAEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,55,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.356376426,-80.7198466
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00128,ESCUELA DE EDUCACION BASICA JOSE LUIS TAMAYO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,30,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.3816261,-80.71672048
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00129,ESCUELA DE EDUCACION BASICA DR CARLOS CAMACHO NAVARRO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,76,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.33266455,-80.26993763
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00130,UNIDAD EDUCATIVA VICENTE ROCAFUERTE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,70,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.321549794,-80.56071545
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00131,UNIDAD EDUCATIVA EUGENIO ESPEJO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,50,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.466671725,-80.56311581
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00132,ESCUELA DE EDUCACION BASICA PORTETE DE TARQUI,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,30,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.417380626,-80.61024474
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00133,ESCUELA DE EDUCACION BASICA ANTONIO JOSE DE SUCRE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,92,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.364654816,-80.71443382
5,24D01,SANTA ELENA,SANTA ELENA,MANGLARALTO,Ordinario,24H00135,ESCUELA DE EDUCACION BASICA CRISTOBAL COLON,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,66,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-1.937851221,-80.68748413
5,24D01,SANTA ELENA,SANTA ELENA,MANGLARALTO,Ordinario,24H00147,ESCUELA DE EDUCACION BASICA JOSE MARIA CHAVEZ MATA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,77,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-1.880848266,-80.73454234
5,24D01,SANTA ELENA,SANTA ELENA,MANGLARALTO,Ordinario,24H00148,UNIDAD EDUCATIVA CESAREO CARRERA ANDRADE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,78,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-1.940366997,-80.69568548
5,24D01,SANTA ELENA,SANTA ELENA,MANGLARALTO,Ordinario,24H00149,ESCUELA DE EDUCACION BASICA FRANCISCO DE MIRANDA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,116,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-1.940993294,-80.72324366
5,24D01,SANTA ELENA,SANTA ELENA,SIMON BOLIVAR (JULIO MORENO),Ordinario,24H00173,ESCUELA DE EDUCACION BASICA MANUELA  CAÑIZARES,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,48,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.185975462,-80.36161772
5,24D01,SANTA ELENA,SANTA ELENA,SAN JOSE DE ANCON,Ordinario,24H00176,ESCUELA DE EDUCACION BASICA ADOLFO JURADO GONZALEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,35,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.291260198,-80.84857913
5,24D01,SANTA ELENA,SANTA ELENA,SAN JOSE DE ANCON,Ordinario,24H00177,ESCUELA DE EDUCACION BASICA PRESIDENTE VELASCO IBARRA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,38,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.28297099,-80.85879688
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00188,ESCUELA DE EDUCACION BASICA MAURICIO HERMENEJILDO DOMINGUEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,115,2026,1,2026,5,14591.3,2026,5,7640.0,2026,1,5748.0,ML_Mo_JE,-2.245311976,-80.91289696
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00191,ESCUELA DE EDUCACION BASICA IVAN ABAD GUERRA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,58,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.236082667,-80.8946676
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00205,ESCUELA DE EDUCACION BASICA FRANCISCO VALDIVIA DIAZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,83,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.220820968,-80.90746636
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00219,UNIDAD EDUCATIVA JOSE ANTONIO GARCIA CANDO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,90,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-2.240317652,-80.90818462
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00254,ESCUELA DE EDUCACION BASICA TRECE DE ABRIL,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,144,2026,1,2026,5,14591.3,2026,5,7640.0,0,0,0.0,ML_Mo,-2.230409858,-80.89138538
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00257,UNIDAD EDUCATIVA JOSE PEDRO VARELA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,60,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.228637497,-80.90403036
5,24D01,SANTA ELENA,SANTA ELENA,COLONCHE,Ordinario,24H00260,UNIDAD EDUCATIVA  AYANGUE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,36,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-1.977200629,-80.75242224
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00262,ESCUELA DE EDUCACION BASICA JOHN M PENNEY,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,53,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.216812237,-80.89499273
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00264,ESCUELA DE EDUCACION BASICA GUSTAVO ENRIQUE GALINDO VELASCO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,84,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.2412407,-80.91201583
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00267,ESCUELA DE EDUCACION BASICA DOMINGO FAUSTINO SARMIENTO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,210,2026,1,2026,7,20427.82,2026,7,10696.0,0,0,0.0,ML_Mo,-2.223553586,-80.91360872
5,24D02,SANTA ELENA,SALINAS,CARLOS ESPINOZA LARREA,Ordinario,24H00274,ESCUELA DE EDUCACION BASICA ABG CESAR GASPAR MONTENEGRO LAINEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,87,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.221311801,-80.95707422
5,24D02,SANTA ELENA,SALINAS,CARLOS ESPINOZA LARREA,Ordinario,24H00276,ESCUELA DE EDUCACION BASICA PRESIDENTE ALFARO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,90,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.212536253,-80.96510558
5,24D02,SANTA ELENA,SALINAS,SANTA ROSA,Ordinario,24H00283,ESCUELA DE EDUCACION BASICA SANTA ROSA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,75,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.211531534,-80.94860272
5,24D02,SANTA ELENA,SALINAS,CARLOS ESPINOZA LARREA,Ordinario,24H00299,ESCUELA DE EDUCACION BASICA MANUELA CAÑIZARES,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,120,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.213784325,-80.9498887
5,24D02,SANTA ELENA,SALINAS,ANCONCITO,Ordinario,24H00309,ESCUELA DE EDUCACION BASICA GRAL CESAR ROHON SANDOVAL,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,163,2026,1,2026,6,17509.56,2026,6,9168.0,0,0,0.0,ML_Mo,-2.324472786,-80.88718709
5,24D02,SANTA ELENA,SALINAS,ANCONCITO,Ordinario,24H00313,UNIDAD EDUCATIVA VIRGINIA REYES GONZALEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,150,2026,1,2026,5,14591.3,2026,5,7640.0,0,0,0.0,ML_Mo,-2.324762538,-80.89026305
5,24D02,SANTA ELENA,SALINAS,JOSE LUIS TAMAYO (MUEY),Ordinario,24H00336,ESCUELA DE EDUCACION BASICA PRESIDENTE TAMAYO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,60,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.232294123,-80.93207191
5,24D02,SANTA ELENA,SALINAS,JOSE LUIS TAMAYO (MUEY),Ordinario,24H00337,UNIDAD EDUCATIVA SIMON BOLIVAR,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,91,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.241504058,-80.93031774
5,24D02,SANTA ELENA,SALINAS,JOSE LUIS TAMAYO (MUEY),Ordinario,24H00340,ESCUELA DE EDUCACION BASICA MERCEDES MORENO IRIGOYEN,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,119,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.234592052,-80.9309566
5,24D01,SANTA ELENA,SANTA ELENA,SIMON BOLIVAR (JULIO MORENO),Ordinario,24H00348,UNIDAD EDUCATVA ING AGR JUAN JOSE CASTELLO ZAMBRANO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,41,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.214247955,-80.21935962
5,24D01,SANTA ELENA,SANTA ELENA,MANGLARALTO,Ordinario,24H00363,ESCUELA DE EDUCACION BASICA JULIO REYES GONZALEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,64,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-1.948133926,-80.72725356
5,24D01,SANTA ELENA,SANTA ELENA,CHANDUY,Ordinario,24H00374,ESCUELA DE EDUCACION BASICA SAN AGUSTIN,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,46,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.401741745,-80.69374447
5,24D02,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Ordinario,24H00389,ESCUELA DE EDUCACION BASICA LUZ DEL SABER,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,116,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.250133905,-80.90947909
5,24D01,SANTA ELENA,SANTA ELENA,COLONCHE,Ordinario,24H00413,UNIDAD EDUCATIVA CEREZAL - BELLAVISTA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,40,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.005519934,-80.54990813
1,08D02,ESMERALDAS,ELOY ALFARO,LA TOLA,Ordinario,08H00485,UNIDAD EDUCATIVA LA TOLA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,56,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,1.21030808,-79.04527674
1,08D03,ESMERALDAS,MUISNE,GALERA,Ordinario,08H00607,ESCUELA DE EDUCACION BASICA  GENERAL VILLAMIL,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,39,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.814135515,-80.04807232
1,08D03,ESMERALDAS,MUISNE,SAN GREGORIO,Ordinario,08H00650,ESCUELA DE EDUCACION BASICA  FILOCLES MUÑOZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,41,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.577704906,-79.88249486
1,08D04,ESMERALDAS,QUININDE,CUBE,Ordinario,08H00849,UNIDAD EDUCATIVA   QUITEÑO LIBRE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,34,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.466507256,-79.53728498
1,08D06,ESMERALDAS,RIOVERDE,ROCAFUERTE,Ordinario,08H01430,ESCUELA DE EDUCACIÓN BÁSICA COTOPAXI,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,11,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,1.00474382,-79.38345972
1,21D04,SUCUMBIOS,SHUSHUFINDI,SIETE DE JULIO,Ordinario,21H00618,LUIS ULPIANO DE LA TORRE,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,7,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-0.166056264,-76.73293547
1,21D04,SUCUMBIOS,SHUSHUFINDI,SIETE DE JULIO,Ordinario,21H00627,1DE MAYO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,7,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-0.147079237,-76.77943913
1,21D04,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,Ordinario,21H00503,UNIDAD EDUCATIVA VILCABAMBA,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,40,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-0.083841152,-76.64356093
2,15D01,NAPO,TENA,PUERTO NAPO,Ordinario,15H00004,UNIDAD EDUCATIVA ELICIO OLALLA PROAÑO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,18,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.029279556,-77.8055184
2,15D01,NAPO,TENA,TENA,Ordinario,15H00053,GENERAL ELOY ALFARO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,45,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.008504762,-77.81172106
2,22D02,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,Ordinario,22H00445,UNIDAD EDUCATIVA MONSEÑOR ALEJANDRO LABACA UGARTE,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,10,2027,1,2027,1,2918.26,2027,1,1528.0,2027,1,5748.0,ML_Mo_JE,-0.752861119,-77.46994441
2,22D02,ORELLANA,LORETO,SAN JOSE DE PAYAMINO,Ordinario,22H00428,JUAN PIO MONTUFAR,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,10,2027,1,2027,1,2918.26,2027,1,1528.0,2027,1,5748.0,ML_Mo_JE,-0.555644077,-77.24907833
3,06D01,CHIMBORAZO,RIOBAMBA,CALPI,Ordinario,06H00326,UNIDAD EDUCATIVA  AUTACHI,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,12,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.594552641,-78.76188809
3,16D01,PASTAZA,PASTAZA,EL TRIUNFO,Ordinario,16H00142,UNIDAD EDUCATIVA DOCE DE FEBRERO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,38,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-1.430555557,-77.78972222
5,02D04,BOLIVAR,ECHEANDIA,ECHEANDIA,Ordinario,02H00493,UNIDAD EDUCATIVA  5 DE OCTUBRE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,73,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,-1.443407878,-79.28162569
5,09D12,GUAYAS,BALAO,BALAO,Ordinario,09H02906,ESCUELA DE EDUCACION BASICA JOSE DE LA CUADRA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,140,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.91139583,-79.82081324
5,09D12,GUAYAS,NARANJAL,SANTA ROSA DE FLANDES,Ordinario,09H04342,ESCUELA DE EDUCACION BASICA LEON FEBRES CORDERO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,4,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.567736241,-79.60095424
5,09D12,GUAYAS,NARANJAL,TAURA,Ordinario,09H05095,ESCUELA DE EDUCACION BASICA ISIDRO AYORA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,10,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.541039668,-79.78150542
5,09D15,GUAYAS,EL EMPALME,EL ROSARIO,Ordinario,09H03833,ESCUELA DE EDUCACION BASICA 5 DE JUNIO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,29,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-1.107012998,-79.75351323
5,09D15,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),Ordinario,09H03882,ESCUELA DE EDUCACION BASICA LUZ DE AMERICA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,19,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-0.904381554,-79.62569177
5,09D15,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),Ordinario,09H03897,VICTOR MIDEROS ALMEIDA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,5,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-0.882492931,-79.61921727
5,09D15,GUAYAS,EL EMPALME,VELASCO IBARRA (CAB. EL EMPALME),Ordinario,09H03802,11 DE MAYO N 11,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,23,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-1.10095638,-79.65269699
5,09D15,GUAYAS,EL EMPALME,VELASCO IBARRA (CAB. EL EMPALME),Ordinario,09H03814,ESCUELA DE EDUCACION BASICA CIUDAD DE EL EMPALME,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,29,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-1.056108504,-79.63919767
5,09D17,GUAYAS,MILAGRO,ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA),Ordinario,09H04273,ESCUELA DE EDUCACION BASICA JOHN F KENNEDY,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,15,2026,1,2026,1,2918.26,2026,1,1528.0,2026,1,5748.0,ML_Mo_JE,-2.169091597,-79.54235955
5,09D17,GUAYAS,MILAGRO,CAMILO ANDRADE,Ordinario,09H05515,ESCUELA DE EDUCACION BASICA HUMBERTO CENTANARO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,25,2026,1,2026,1,2918.26,2026,1,1528.0,2026,1,5748.0,ML_Mo_JE,-2.121547152,-79.57253009
5,09D20,GUAYAS,SALITRE,BOCANA,Ordinario,09H04851,ESCUELA DE EDUCACIÓN BÁSICA LEONIDAS PLAZA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,96,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-1.831232138,-79.81955726
5,09D21,GUAYAS,SAN JACINTO DE YAGUACHI,YAGUACHI VIEJO (CONE),Ordinario,09H04951,ESCUELA DE EDUCACION BASICA VEINTICUATRO DE MAYO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,26,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.210697863,-79.61087274
5,09D21,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,Ordinario,09H05040,ESCUELA DE EDUCACION BASICA DR JOSE MARIA VELASCO IBARRA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,4,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.235628749,-79.65399712
5,09D21,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,Ordinario,09H05046,ESCUELA DE EDUCACION BASICA LOPEZ MORAN,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,40,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.287348209,-79.71509155
5,24D01,SANTA ELENA,SANTA ELENA,MANGLARALTO,Ordinario,24H00168,ESCUELA DE EDUCACION BASICA ANGEL SIMON YAGUAL,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,6,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-1.826655967,-80.70871803
7,11D01,LOJA,LOJA,GUALEL,Ordinario,11H00335,ESCUELA DE EDUCACION BASICA ALVAREZ SANCHEZ COLOMBIA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,22,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-3.769138896,-79.37708334
8,09D03,GUAYAS,GUAYAQUIL,LETAMENDI,Ordinario,09H00573,ESCUELA DE EDUCACION BASICA FISCAL DAVID MIRANDA FRANCO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.211353504,-79.90808922
8,09D04,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Ordinario,09H00082,ESCUELA DE EDUCACION BASICA DESTACAMENTO DE PAQUISHA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,34,2026,1,2026,1,2918.26,2026,1,1528.0,2026,1,5748.0,ML_Mo_JE,-2.230058633,-79.93692417
1,08D02,ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,Ordinario,08H00935,UNIDAD EDUCATIVA ABDON CALDERON,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,22,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.557452255,-79.19602683
1,08D03,ESMERALDAS,ATACAMES,TONSUPA,Ordinario,08H01338,ESCUELA  DE EDUCACION BASICA  UNE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,44,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.885909899,-79.81008144
1,08D04,ESMERALDAS,QUININDE,MALIMPIA,Ordinario,08H00921,UNIDAD EDUCATIVA BATALLA DE PICHINCHA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,49,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.418611537,-79.24581859
1,08D06,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),Ordinario,08H00277,UNIDAD EDUCATIVA WALTER HIMELMAN,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,29,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.981325619,-79.32038323
